id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2019-836861";"2019-01-31";"1";"Vente";"135000.0";"1.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0330";"None";"3";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"3.055771";"50.630101";"000RV"
"2019-836836";"2019-01-29";"1";"Vente";"50000.0";"98.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0504";"None";"None";"290";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"13.0";"0.0";"None";"None";"None";"None";"nan";"3.051428";"50.630122";"000RV"
"2019-836836";"2019-01-29";"1";"Vente";"50000.0";"98.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0504";"None";"None";"236";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"13.0";"0.0";"None";"None";"None";"None";"nan";"3.051428";"50.630122";"000RV"
"2019-836836";"2019-01-29";"1";"Vente";"50000.0";"98.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0504";"None";"None";"291";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"13.0";"0.0";"None";"None";"None";"None";"nan";"3.051428";"50.630122";"000RV"
"2019-836836";"2019-01-29";"1";"Vente";"50000.0";"98.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0504";"None";"None";"238";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"13.0";"0.0";"None";"None";"None";"None";"nan";"3.051428";"50.630122";"000RV"
"2019-836688";"2019-01-15";"1";"Vente";"254950.0";"36.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"25";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"72.0";"3.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2019-836688";"2019-01-15";"1";"Vente";"254950.0";"36.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"109";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2019-836433";"2019-01-07";"1";"Vente";"73000.0";"41.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0460";"None";"None";"14";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"19.0";"2.0";"None";"None";"None";"None";"nan";"3.051861";"50.630456";"000RV"
"2018-418039";"2018-12-29";"1";"Vente";"279950.0";"5.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0492";"None";"None";"119";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"71.0";"3.0";"None";"None";"None";"None";"nan";"3.052827";"50.629891";"000RV"
"2018-418039";"2018-12-29";"1";"Vente";"279950.0";"5.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0492";"None";"None";"139";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.052827";"50.629891";"000RV"
"2018-418258";"2018-12-28";"1";"Vente";"104000.0";"32.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"1";"44.48";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2018-418258";"2018-12-28";"1";"Vente";"104000.0";"36.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"86";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2018-418105";"2018-12-27";"1";"Vente";"135000.0";"6.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0472";"None";"None";"58";"48.22";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"48.0";"2.0";"None";"None";"None";"None";"nan";"3.05426";"50.630913";"000RV"
"2018-418330";"2018-12-27";"1";"Vente";"367000.0";"23.0";"B";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0015";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"30.0";"2.0";"S";"sols";"None";"None";"95.0";"3.052709";"50.630947";"000RV"
"2018-418330";"2018-12-27";"1";"Vente";"367000.0";"23.0";"B";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0015";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"44.0";"2.0";"S";"sols";"None";"None";"95.0";"3.052709";"50.630947";"000RV"
"2018-418330";"2018-12-27";"1";"Vente";"367000.0";"23.0";"B";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0015";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"28.0";"2.0";"S";"sols";"None";"None";"95.0";"3.052709";"50.630947";"000RV"
"2018-418330";"2018-12-27";"1";"Vente";"367000.0";"23.0";"B";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0015";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"16.0";"2.0";"S";"sols";"None";"None";"95.0";"3.052709";"50.630947";"000RV"
"2018-418105";"2018-12-27";"1";"Vente";"135000.0";"6.0";"B";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0472";"None";"None";"8";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.05426";"50.630913";"000RV"
"2018-418208";"2018-12-27";"1";"Vente";"350.0";"2.0";"None";"RUE DE L AMIDONNERIE";"0244";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0350";"None";"None";"11";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.054654";"50.629619";"000RV"
"2018-417988";"2018-12-17";"1";"Vente";"153000.0";"68.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0492";"None";"None";"7";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"50.0";"2.0";"None";"None";"None";"None";"nan";"3.052827";"50.629891";"000RV"
"2018-417988";"2018-12-17";"1";"Vente";"153000.0";"70.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0492";"None";"None";"46";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.052827";"50.629891";"000RV"
"2018-417472";"2018-12-13";"1";"Vente";"145000.0";"104.0";"None";"RUE MASSENA";"5981";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0347";"None";"None";"5";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"35.0";"2.0";"None";"None";"None";"None";"nan";"3.054582";"50.629795";"000RV"
"2018-417597";"2018-12-07";"1";"Vente";"77500.0";"41.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0460";"None";"None";"21";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"19.0";"1.0";"None";"None";"None";"None";"nan";"3.051861";"50.630456";"000RV"
"2018-417022";"2018-11-23";"1";"Vente";"64500.0";"54.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0209";"None";"None";"4";"13.41";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"25.0";"2.0";"None";"None";"None";"None";"nan";"3.052972";"50.629808";"000RV"
"2018-416693";"2018-10-24";"1";"Vente";"187000.0";"186.0";"None";"RUE LEON GAMBETTA";"5513";"59000";"59350";"Lille";"59";"None";"None";"59350000RV0373";"None";"None";"5";"55.75";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"57.0";"2.0";"None";"None";"None";"None";"nan";"3.053458";"50.629204";"000RV"
"2018-416569";"2018-10-16";"1";"Vente";"199000.0";"31.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0320";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"28.0";"1.0";"S";"sols";"None";"None";"49.0";"3.054001";"50.629807";"000RV"
"2018-416569";"2018-10-16";"1";"Vente";"199000.0";"31.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0320";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"35.0";"1.0";"S";"sols";"None";"None";"49.0";"3.054001";"50.629807";"000RV"
"2018-416569";"2018-10-16";"1";"Vente";"199000.0";"31.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0320";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"28.0";"1.0";"S";"sols";"None";"None";"49.0";"3.054001";"50.629807";"000RV"
"2018-416569";"2018-10-16";"1";"Vente";"199000.0";"31.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0320";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"49.0";"3.054001";"50.629807";"000RV"
"2018-416168";"2018-10-12";"1";"Vente";"218000.0";"94.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0369";"None";"None";"3";"72.7";"8";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"77.0";"4.0";"None";"None";"None";"None";"nan";"3.053512";"50.629321";"000RV"
"2018-416474";"2018-10-08";"1";"Vente";"220000.0";"78.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0310";"None";"None";"23";"53.35";"27";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"70.0";"3.0";"None";"None";"None";"None";"nan";"3.053333";"50.629616";"000RV"
"2018-415969";"2018-10-03";"1";"Vente";"154000.0";"7.0";"None";"RUE SAINTE BARBE";"8114";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0504";"None";"None";"107";"nan";"7";"51.88";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"52.0";"2.0";"None";"None";"None";"None";"nan";"3.051428";"50.630122";"000RV"
"2018-415987";"2018-10-02";"1";"Vente";"152000.0";"166.0";"None";"RUE LEON GAMBETTA";"5513";"59000";"59350";"Lille";"59";"None";"None";"59350000RV0461";"None";"None";"1";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"128.0";"0.0";"None";"None";"None";"None";"nan";"3.054137";"50.629506";"000RV"
"2018-415758";"2018-10-01";"1";"Vente";"308000.0";"53.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"153";"74.01";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"72.0";"3.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2018-415758";"2018-10-01";"1";"Vente";"308000.0";"55.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"194";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2018-415551";"2018-09-26";"1";"Vente";"155000.0";"6.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0051";"None";"None";"2";"54.47";"6";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"60.0";"3.0";"None";"None";"None";"None";"nan";"3.055951";"50.630363";"000RV"
"2018-415517";"2018-09-25";"1";"Vente";"69000.0";"104.0";"None";"RUE MASSENA";"5981";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0347";"None";"None";"8";"22.29";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"14.0";"1.0";"None";"None";"None";"None";"nan";"3.054582";"50.629795";"000RV"
"2018-415938";"2018-09-24";"1";"Vente";"234500.0";"42.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0116";"None";"None";"2";"nan";"8";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"56.0";"3.0";"None";"None";"None";"None";"nan";"3.053518";"50.629852";"000RV"
"2018-415608";"2018-09-22";"1";"Vente";"200000.0";"3.0";"None";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0476";"None";"None";"101";"57.19";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"59.0";"3.0";"None";"None";"None";"None";"nan";"3.053864";"50.630387";"000RV"
"2018-415608";"2018-09-22";"1";"Vente";"200000.0";"5.0";"B";"RUE DU FBG NOTRE DAME";"3309";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0476";"None";"None";"4";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053864";"50.630387";"000RV"
"2018-415123";"2018-09-10";"1";"Vente";"117000.0";"51.0";"None";"RUE JEAN SANS PEUR";"4954";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0069";"None";"None";"1";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"31.0";"1.0";"None";"None";"None";"None";"nan";"3.055559";"50.630532";"000RV"
"2018-415254";"2018-09-06";"1";"Vente";"77000.0";"49.0";"None";"RUE JEAN SANS PEUR";"4954";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0070";"None";"None";"1";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"26.0";"1.0";"None";"None";"None";"None";"nan";"3.055644";"50.630602";"000RV"
"2018-415238";"2018-09-05";"1";"Vente";"125000.0";"8.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0052";"None";"None";"7";"38.38";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"3.055882";"50.630353";"000RV"
"2018-415603";"2018-09-04";"1";"Vente";"258600.0";"94.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0369";"None";"None";"4";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"20.0";"1.0";"None";"None";"None";"None";"nan";"3.053512";"50.629321";"000RV"
"2018-415603";"2018-09-04";"1";"Vente";"258600.0";"94.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0369";"None";"None";"4";"nan";"6";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"77.0";"4.0";"None";"None";"None";"None";"nan";"3.053512";"50.629321";"000RV"
"2018-415604";"2018-09-04";"1";"Vente";"212000.0";"94.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0369";"None";"None";"2";"nan";"7";"nan";"None";"nan";"None";"None";"None";"None";"2";"2";"Appartement";"77.0";"5.0";"None";"None";"None";"None";"nan";"3.053512";"50.629321";"000RV"
"2018-415184";"2018-08-31";"1";"Vente";"235000.0";"72.0";"None";"RUE RATISBONNE";"7399";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0288";"None";"None";"22";"nan";"34";"nan";"4";"63.35";"None";"None";"None";"None";"3";"2";"Appartement";"56.0";"3.0";"None";"None";"None";"None";"nan";"3.052208";"50.629557";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"12.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"19.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"16.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"12.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"18.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"16.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"16.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"12.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"11.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"2";"Appartement";"16.0";"1.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"3";"Dépendance";"nan";"0.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-415195";"2018-08-31";"1";"Vente";"700000.0";"17.0";"None";"RUE DES STATIONS";"8449";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0019";"None";"None";"None";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"230.0";"0.0";"S";"sols";"None";"None";"283.0";"3.053085";"50.631109";"000RV"
"2018-414664";"2018-08-22";"1";"Vente";"16000.0";"41.0";"None";"RUE FRANKLIN";"3587";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0460";"None";"None";"176";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.051861";"50.630456";"000RV"
"2018-414982";"2018-08-10";"1";"Vente";"255500.0";"53.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"136";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"2";"Appartement";"86.0";"4.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
"2018-414982";"2018-08-10";"1";"Vente";"255500.0";"55.0";"None";"RUE ALPHONSE MERCIER";"0219";"59800";"59350";"Lille";"59";"None";"None";"59350000RV0477";"None";"None";"190";"nan";"None";"nan";"None";"nan";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"3.053805";"50.630152";"000RV"
