id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2021-1134398;2021-07-16;1;Vente;177000.00;2;;"RUE DE LA MUETTE";4970;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0073;;;14;31.34;;;;;;;;;1;2;Appartement;33.00;1;;;;;;4.8192600;45.7679270;000AB
2021-1134398;2021-07-16;1;Vente;177000.00;2;;"RUE DE LA MUETTE";4970;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0073;;;14;31.34;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8192600;45.7679270;000AB
2021-1134409;2021-07-20;1;Vente;448000.00;15;;"RUE D'ALGERIE";0160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0022;;;1;;11;82.35;;;;;;;2;2;Appartement;84.00;3;;;;;;4.8311500;45.7674690;000AT
2021-1134409;2021-07-20;1;Vente;448000.00;15;;"RUE D'ALGERIE";0160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0022;;;1;;11;82.35;;;;;;;2;3;Dépendance;;0;;;;;;4.8311500;45.7674690;000AT
2021-1134437;2021-08-02;1;Vente;291000.00;92;;"MTE DE LA GRANDE COTE";3305;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0045;;;10;52.03;;;;;;;;;1;2;Appartement;55.00;2;;;;;;4.8313900;45.7704300;000AK
2021-1134455;2021-07-29;1;Vente;365730.00;4;;"RUE COUSTOU";1955;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0047;;;6;67.91;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8349150;45.7692270;000AR
2021-1134455;2021-07-29;1;Vente;365730.00;4;;"RUE COUSTOU";1955;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0047;;;6;67.91;;;;;;;;;1;2;Appartement;74.00;2;;;;;;4.8349150;45.7692270;000AR
2021-1134459;2021-07-09;1;Vente;236000.00;24;;"RUE PIZAY";5575;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0072;;;62;;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";200.00;0;;;;;;4.8366560;45.7671120;000AS
2021-1134469;2021-07-09;1;Vente;250000.00;24;;"RUE PIZAY";5575;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0072;;;2;76.97;32;;;;;;;;2;4;"Local industriel. commercial ou assimilé";138.00;0;;;;;;4.8366560;45.7671120;000AS
2021-1134469;2021-07-09;1;Vente;250000.00;24;;"RUE PIZAY";5575;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0072;;;62;31.50;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";200.00;0;;;;;;4.8366560;45.7671120;000AS
2021-1134470;2021-07-21;1;Vente;340450.00;11;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0106;;;26;51.51;61;;90;;;;;;3;3;Dépendance;;0;;;;;;4.8283830;45.7731360;000AE
2021-1134470;2021-07-21;1;Vente;340450.00;11;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0106;;;26;51.51;61;;90;;;;;;3;2;Appartement;51.00;2;;;;;;4.8283830;45.7731360;000AE
2021-1134470;2021-07-21;1;Vente;340450.00;11;;"RUE DE L ALMA";0165;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0106;;;26;51.51;61;;90;;;;;;3;3;Dépendance;;0;;;;;;4.8283830;45.7731360;000AE
2021-1134475;2021-07-30;1;Vente;267000.00;19;;"RUE RIVET";6050;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0068;;;47;40.62;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";146.00;0;;;;;;4.8263230;45.7699970;000AH
2021-1134499;2021-07-21;1;Vente;245000.00;22;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;84;41.19;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8216410;45.7686130;000AB
2021-1134499;2021-07-21;1;Vente;245000.00;22;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;84;41.19;;;;;;;;;1;2;Appartement;41.00;1;;;;;;4.8216410;45.7686130;000AB
2021-1134529;2021-08-03;1;Vente;1030000.00;1;;"QUAI JEAN MOULIN";3800;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0022;;;110;209.21;25;;;;;;;;2;2;Appartement;209.00;6;;;;;;4.8376200;45.7678800;000AS
2021-1134529;2021-08-03;1;Vente;1030000.00;1;;"QUAI JEAN MOULIN";3800;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0022;;;110;209.21;25;;;;;;;;2;3;Dépendance;;0;;;;;;4.8376200;45.7678800;000AS
2021-1134534;2021-07-16;1;Vente;530000.00;26;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0099;;;157;;;;;;;;;;1;2;Appartement;131.00;6;;;;;;4.8353750;45.7714020;000AO
2021-1134542;2021-07-12;1;Vente;386300.00;61;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0098;;;215;;237;70.08;;;;;;;2;3;Dépendance;;0;;;;;;4.8354110;45.7712910;000AO
2021-1134542;2021-07-12;1;Vente;386300.00;61;;"RUE TABLES CLAUDIENNES";6880;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0098;;;215;;237;70.08;;;;;;;2;2;Appartement;76.00;3;;;;;;4.8354110;45.7712910;000AO
2021-1134545;2021-07-30;1;Vente;162750.00;12;A;"RUE TAVERNIER";6900;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0179;;;5;;;;;;;;;;1;2;Appartement;25.00;1;;;;;;4.8274670;45.7688010;000AI
2021-1134545;2021-07-30;1;Vente;162750.00;12;A;"RUE TAVERNIER";6900;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0179;;;5;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8274670;45.7688010;000AI
2021-1134548;2021-07-15;1;Vente;196350.00;7;;"RUE TERRAILLE";6940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0085;;;22;26.76;;;;;;;;;1;2;Appartement;31.00;1;;;;;;4.8353540;45.7688920;000AR
2021-1134548;2021-07-15;1;Vente;196350.00;7;;"RUE TERRAILLE";6940;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0085;;;22;26.76;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8353540;45.7688920;000AR
2021-1134550;2021-08-02;1;Vente;220000.00;1;;"RUE COYSEVOX";1965;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0025;;;11;;21;42.00;26;;;;;;3;2;Appartement;42.00;2;;;;;;4.8350130;45.7699360;000AR
2021-1134550;2021-08-02;1;Vente;220000.00;1;;"RUE COYSEVOX";1965;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0025;;;11;;21;42.00;26;;;;;;3;3;Dépendance;;0;;;;;;4.8350130;45.7699360;000AR
2021-1134550;2021-08-02;1;Vente;220000.00;1;;"RUE COYSEVOX";1965;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0025;;;11;;21;42.00;26;;;;;;3;3;Dépendance;;0;;;;;;4.8350130;45.7699360;000AR
2021-1134563;2021-07-23;1;Vente;307555.00;12;;"RUE DES PIERRES PLANTEES";5545;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0062;;;11;50.79;;;;;;;;;1;2;Appartement;32.00;1;;;;;;4.8319040;45.7735590;000AL
2021-1134563;2021-07-23;1;Vente;307555.00;12;;"RUE DES PIERRES PLANTEES";5545;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0062;;;11;50.79;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8319040;45.7735590;000AL
2021-1134574;2021-07-26;1;Vente;168000.00;14;;"RUE SGT BLANDAN";6735;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0105;;;15;22.65;;;;;;;;;1;2;Appartement;25.00;1;;;;;;4.8291050;45.7685130;000AI
2021-1134576;2021-07-15;1;Vente;128250.00;10;;"RUE ST-POLYCARPE";6535;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0111;;;280;;;;;;;;;;1;2;Appartement;41.00;2;;;;;;4.8340100;45.7690160;000AP
2021-1134579;2021-07-30;1;Vente;265000.00;42;;"RUE SGT BLANDAN";6735;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0168;;;32;33.18;4;;;;;;;;2;2;Appartement;35.00;1;;;;;;4.8315740;45.7687720;000AP
2021-1134595;2021-08-05;1;Vente;247000.00;3;;"RUE GROBON";3365;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0016;;;18;;5;49.07;;;;;;;2;2;Appartement;65.00;3;;;;;;4.8304230;45.7672670;000AT
2021-1134598;2021-07-15;1;Vente;155000.00;7;;"RUE DES PIERRES PLANTEES";5545;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0084;;;16;;;;;;;;;;1;2;Appartement;17.00;1;;;;;;4.8323070;45.7732860;000AL
2021-1134598;2021-07-15;1;Vente;155000.00;7;;"RUE DES PIERRES PLANTEES";5545;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0084;;;16;;;;;;;;;;1;2;Appartement;10.00;1;;;;;;4.8323070;45.7732860;000AL
2021-1134620;2021-08-02;1;Vente;686015.00;19;;"RUE HIPPOLYTE FLANDRIN";3555;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0021;;;34;;4;138.50;;;;;;;2;2;Appartement;153.00;5;;;;;;4.8309920;45.7675060;000AT
2021-1134620;2021-08-02;1;Vente;686015.00;19;;"RUE HIPPOLYTE FLANDRIN";3555;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0021;;;34;;4;138.50;;;;;;;2;3;Dépendance;;0;;;;;;4.8309920;45.7675060;000AT
2021-1134620;2021-08-02;1;Vente;686015.00;19;;"RUE HIPPOLYTE FLANDRIN";3555;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0021;;;34;;4;138.50;;;;;;;2;3;Dépendance;;0;;;;;;4.8309920;45.7675060;000AT
2021-1134653;2021-08-05;1;Vente;256500.00;1;;"PTR PTE RUE DES FEUILLANTS";2750;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0117;;;46;45.20;;;;;;;;;1;2;Appartement;44.00;1;;;;;;4.8363320;45.7693320;000AR
2021-1134653;2021-08-05;1;Vente;256500.00;1;;"PTR PTE RUE DES FEUILLANTS";2750;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0117;;;73;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8363320;45.7693320;000AR
2021-1134657;2021-07-29;1;Vente;371000.00;13;;"RUE STE-CATHERINE";6610;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AP0142;;;26;72.13;;;;;;;;;1;2;Appartement;75.00;2;;;;;;4.8334360;45.7685200;000AP
2021-1134662;2021-07-28;1;Vente;380000.00;23;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;113;104.05;;;;;;;;;1;2;Appartement;158.00;5;;;;;;4.8216410;45.7686130;000AB
2021-1134662;2021-07-28;1;Vente;380000.00;23;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;113;104.05;54;;;;;;;;2;3;Dépendance;;0;;;;;;4.8216410;45.7686130;000AB
2021-1134670;2021-07-27;1;Vente;222000.00;18;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0029;;;52;;;;;;;;;;1;2;Appartement;110.00;4;;;;;;4.8327530;45.7657940;000AV
2021-1134670;2021-07-27;1;Vente;222000.00;18;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0029;;;52;;;;;;;;;;1;2;Appartement;27.00;2;;;;;;4.8327530;45.7657940;000AV
2021-1134670;2021-07-27;1;Vente;222000.00;18;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0029;;;52;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8327530;45.7657940;000AV
2021-1134679;2021-08-03;1;Vente;902750.00;22;;"RUE ORNANO";5155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0016;;;6;9.03;;;;;;;;;1;2;Appartement;20.00;1;;;;;;4.8254010;45.7710160;000AD
2021-1134679;2021-08-03;1;Vente;902750.00;22;;"RUE ORNANO";5155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0016;;;10;;;;;;;;;;1;2;Appartement;6.00;0;;;;;;4.8254010;45.7710160;000AD
2021-1134679;2021-08-03;1;Vente;902750.00;22;;"RUE ORNANO";5155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0016;;;12;;14;147.53;;;;;;;2;2;Appartement;140.00;5;;;;;;4.8254010;45.7710160;000AD
2021-1134683;2021-08-06;1;Vente;422736.00;12;;"RUE DE L ANNONCIADE";0295;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0034;;;30;80.78;51;;64;;;;;;3;3;Dépendance;;0;;;;;;4.8271840;45.7693970;000AI
2021-1134683;2021-08-06;1;Vente;422736.00;12;;"RUE DE L ANNONCIADE";0295;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0034;;;30;80.78;51;;64;;;;;;3;3;Dépendance;;0;;;;;;4.8271840;45.7693970;000AI
2021-1134683;2021-08-06;1;Vente;422736.00;12;;"RUE DE L ANNONCIADE";0295;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0034;;;30;80.78;51;;64;;;;;;3;2;Appartement;81.00;3;;;;;;4.8271840;45.7693970;000AI
2021-1134708;2021-07-21;1;Vente;240000.00;25;;"RUE IMBERT COLOMES";3600;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0080;;;28;52.68;;;;;;;;;1;2;Appartement;50.00;2;;;;;;4.8341480;45.7716670;000AO
2021-1134712;2021-07-21;1;Vente;255000.00;30;;"MONTEE DES CARMELITES";1255;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0058;;;62;51.15;;;;;;;;;1;2;Appartement;102.00;3;;;;;;4.8289260;45.7699660;000AH
2021-1134712;2021-07-21;1;Vente;255000.00;30;;"MONTEE DES CARMELITES";1255;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0058;;;62;51.15;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8289260;45.7699660;000AH
2021-1134712;2021-07-21;1;Vente;255000.00;30;;"MONTEE DES CARMELITES";1255;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0058;;;62;51.15;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8289260;45.7699660;000AH
2021-1134721;2021-08-10;1;Vente;477320.00;5;;"RUE DU GRIFFON";3355;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0142;;;70;116.07;;;;;;;;;1;2;Appartement;107.00;4;;;;;;4.8365240;45.7690950;000AR
2021-1134722;2021-07-22;1;Vente;387800.00;9;;"RUE DE L ARBRE SEC";0425;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0095;;;3;;8;75.23;;;;;;;2;2;Appartement;76.00;2;;;;;;4.8352530;45.7666550;000AS
2021-1134722;2021-07-22;1;Vente;387800.00;9;;"RUE DE L ARBRE SEC";0425;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0095;;;3;;8;75.23;;;;;;;2;3;Dépendance;;0;;;;;;4.8352530;45.7666550;000AS
2021-1134735;2021-07-23;1;Vente;500235.00;12;;"RUE MAJOR MARTIN";4455;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0173;;;12;22.70;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";120.00;0;;;;;;4.8327740;45.7665220;000AT
2021-1134735;2021-07-23;1;Vente;500235.00;12;;"RUE MAJOR MARTIN";4455;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0173;;;8;18.00;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";120.00;0;;;;;;4.8327740;45.7665220;000AT
2021-1134735;2021-07-23;1;Vente;500235.00;12;;"RUE MAJOR MARTIN";4455;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0173;;;3;16.80;6;17.00;;;;;;;2;4;"Local industriel. commercial ou assimilé";120.00;0;;;;;;4.8327740;45.7665220;000AT
2021-1134742;2021-07-27;1;Vente;250450.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1319;;1423;47.14;;;;;;;2;3;Dépendance;;0;;;;;;4.8295490;45.7736200;000AL
2021-1134742;2021-07-27;1;Vente;250450.00;140;;"BD DE LA CROIX-ROUSSE";2005;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0249;;;1319;;1423;47.14;;;;;;;2;2;Appartement;48.00;2;;;;;;4.8295490;45.7736200;000AL
2021-1134780;2021-08-05;1;Vente;480000.00;3;;"RUE PUITS GAILLOT";5855;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0007;;;6;89.05;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8345020;45.7679470;000AS
2021-1134780;2021-08-05;1;Vente;480000.00;3;;"RUE PUITS GAILLOT";5855;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0007;;;6;89.05;;;;;;;;;1;2;Appartement;89.00;3;;;;;;4.8345020;45.7679470;000AS
2021-1134780;2021-08-05;1;Vente;480000.00;3;;"RUE PUITS GAILLOT";5855;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0007;;;6;89.05;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8345020;45.7679470;000AS
2021-1134785;2021-08-20;1;Vente;421000.00;22;;"RUE DE FLESSELLES";2785;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0071;;;27;;51;74.85;;;;;;;2;3;Dépendance;;0;;;;;;4.8262640;45.7702590;000AH
2021-1134785;2021-08-20;1;Vente;421000.00;22;;"RUE DE FLESSELLES";2785;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AH0071;;;27;;51;74.85;;;;;;;2;2;Appartement;79.00;3;;;;;;4.8262640;45.7702590;000AH
2021-1134787;2021-07-29;1;Vente;338000.00;22;;"RUE OZANAM";5160;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0119;;;18;45.72;;;;;;;;;1;2;Appartement;45.00;2;;;;;;4.8276260;45.7725220;000AE
2021-1134801;2021-07-30;1;Vente;188500.00;33;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0042;;;15;;17;29.82;;;;;;;2;2;Appartement;33.00;1;;;;;;4.8332770;45.7656070;000AV
2021-1134801;2021-07-30;1;Vente;188500.00;33;;"RUE PAUL CHENAVARD";5275;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AV0042;;;15;;17;29.82;;;;;;;2;2;Appartement;33.00;1;;;;;;4.8332770;45.7656070;000AV
2021-1134806;2021-08-05;1;Vente;242730.00;11;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0150;;;22;50.17;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8322010;45.7704580;000AO
2021-1134806;2021-08-05;1;Vente;242730.00;11;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0150;;;22;50.17;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8322010;45.7704580;000AO
2021-1134806;2021-08-05;1;Vente;242730.00;11;;"RUE BURDEAU";1155;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0150;;;22;50.17;;;;;;;;;1;2;Appartement;50.00;2;;;;;;4.8322010;45.7704580;000AO
2021-1134817;2021-07-29;1;Vente;280000.00;32;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0007;;;10;65.81;;;;;;;;;1;2;Appartement;71.00;2;;;;;;4.8248050;45.7716380;000AD
2021-1134817;2021-07-29;1;Vente;280000.00;32;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0007;;;10;65.81;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8248050;45.7716380;000AD
2021-1134817;2021-07-29;1;Vente;280000.00;32;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0007;;;10;65.81;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8248050;45.7716380;000AD
2021-1134817;2021-07-29;1;Vente;280000.00;32;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0007;;;5;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8248050;45.7716380;000AD
2021-1134817;2021-07-29;1;Vente;280000.00;32;;"RUE DES CHARTREUX";1550;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AD0007;;;10;65.81;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8248050;45.7716380;000AD
2021-1134851;2021-08-10;1;Vente;252000.00;1;;"RUE COYSEVOX";1965;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0025;;;1;;20;50.69;;;;;;;2;3;Dépendance;;0;;;;;;4.8350130;45.7699360;000AR
2021-1134851;2021-08-10;1;Vente;252000.00;1;;"RUE COYSEVOX";1965;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AR0025;;;1;;20;50.69;;;;;;;2;2;Appartement;52.00;2;;;;;;4.8350130;45.7699360;000AR
2021-1134857;2021-08-23;1;Vente;531600.00;4;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0056;;;50;;72;90.26;;;;;;;2;3;Dépendance;;0;;;;;;4.8286480;45.7713180;000AK
2021-1134857;2021-08-23;1;Vente;531600.00;4;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0056;;;50;;72;90.26;;;;;;;2;2;Appartement;84.00;4;;;;;;4.8286480;45.7713180;000AK
2021-1134857;2021-08-23;1;Vente;531600.00;4;;"RUE NEYRET";5035;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AK0056;;;50;;72;90.26;;;;;;;2;3;Dépendance;;0;;;;;;4.8286480;45.7713180;000AK
2021-1134872;2021-08-27;1;Vente;338250.00;3;;"RUE JEAN-BAPTISTE SAY";3690;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0156;;;10;;17;58.72;22;;9;;;;4;3;Dépendance;;0;;;;;;4.8314510;45.7739080;000AL
2021-1134872;2021-08-27;1;Vente;338250.00;3;;"RUE JEAN-BAPTISTE SAY";3690;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0156;;;10;;17;58.72;22;;9;;;;4;3;Dépendance;;0;;;;;;4.8314510;45.7739080;000AL
2021-1134872;2021-08-27;1;Vente;338250.00;3;;"RUE JEAN-BAPTISTE SAY";3690;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AL0156;;;10;;17;58.72;22;;9;;;;4;2;Appartement;57.00;2;;;;;;4.8314510;45.7739080;000AL
2021-1134885;2021-08-06;1;Vente;431650.00;18;;"MTE LT ALLOUCHE";4225;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0139;;;13;;9;70.19;;;;;;;2;3;Dépendance;;0;;;;;;4.8291980;45.7723170;000AE
2021-1134885;2021-08-06;1;Vente;431650.00;18;;"MTE LT ALLOUCHE";4225;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0139;;;13;;9;70.19;;;;;;;2;2;Appartement;68.00;3;;;;;;4.8291980;45.7723170;000AE
2021-1134912;2021-08-09;1;Vente;179000.00;22;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;74;33.50;;;;;;;;;1;2;Appartement;35.00;1;;;;;;4.8216410;45.7686130;000AB
2021-1134912;2021-08-09;1;Vente;179000.00;22;;"QUAI ST VINCENT";6590;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AB0233;;;74;33.50;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8216410;45.7686130;000AB
2021-1134924;2021-08-02;1;Vente;255000.00;8;;"RUE ROYALE";6180;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0065;;;11;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8371610;45.7718140;000AN
2021-1134924;2021-08-02;1;Vente;255000.00;8;;"RUE ROYALE";6180;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0065;;;12;;;;;;;;;;1;3;Dépendance;;0;;;;;;4.8371610;45.7718140;000AN
2021-1134924;2021-08-02;1;Vente;255000.00;8;;"RUE ROYALE";6180;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0065;;;3;51.98;;;;;;;;;1;2;Appartement;47.00;1;;;;;;4.8371610;45.7718140;000AN
2021-1134924;2021-08-02;1;Vente;255000.00;8;;"RUE ROYALE";6180;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0065;;;2;48.19;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";38.00;0;;;;;;4.8371610;45.7718140;000AN
2021-1134924;2021-08-02;1;Vente;255000.00;8;;"RUE ROYALE";6180;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AN0065;;;1;33.42;;;;;;;;;1;4;"Local industriel. commercial ou assimilé";48.00;0;;;;;;4.8371610;45.7718140;000AN
2021-1134926;2021-08-25;1;Vente;557500.00;3;;"RUE GROBON";3365;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0016;;;10;109.12;16;;;;;;;;2;3;Dépendance;;0;;;;;;4.8304230;45.7672670;000AT
2021-1134926;2021-08-25;1;Vente;557500.00;3;;"RUE GROBON";3365;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AT0016;;;10;109.12;16;;;;;;;;2;2;Appartement;120.00;4;;;;;;4.8304230;45.7672670;000AT
2021-1134932;2021-08-06;1;Vente;297870.00;5;;"RUE DU GARET";3025;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AS0033;;;65;;66;;67;;68;;;;4;2;Appartement;74.00;3;;;;;;4.8370020;45.7671150;000AS
2021-1134938;2021-08-06;1;Vente;240000.00;12;;"RUE FERNAND REY";2720;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AI0216;;;15;38.52;;;;;;;;;1;2;Appartement;35.00;1;;;;;;4.8291860;45.7690190;000AI
2021-1134948;2021-08-25;1;Vente;322810.00;9;;"PL LT MOREL";4240;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0049;;;25;;8;57.41;;;;;;;2;3;Dépendance;;0;;;;;;4.8260920;45.7720440;000AE
2021-1134948;2021-08-25;1;Vente;322810.00;9;;"PL LT MOREL";4240;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AE0049;;;25;;8;57.41;;;;;;;2;2;Appartement;40.00;2;;;;;;4.8260920;45.7720440;000AE
2021-1134955;2021-08-06;1;Vente;372500.00;10;;"RUE LEMOT";4205;69001;69381;"Lyon 1er Arrondissement";69;;;69381000AO0061;;;7;53.58;;;;;;;;;1;2;Appartement;53.00;2;;;;;;4.8338420;45.7722320;000AO
